29.489625	-35.607291	
29.200962	-35.012786	
29.153259	-34.576675	
28.516167	-34.145077	
28.205553	-34.103225	
27.902098	-34.477472	
28.264703	-33.204935	
27.908983	-33.692072	
27.552096	-33.095014	
28.169733	-33.956282	
26.993236	-32.179540	
26.696948	-33.100343	
26.089290	-32.811227	
25.292651	-32.569221	
25.799288	-32.262423	
25.377757	-32.577077	
24.781343	-31.886401	
23.648749	-32.734688	
24.077788	-32.097890	
23.583151	-32.039966	
23.732137	-32.165914	
22.721877	-32.640334	
22.107506	-32.037054	
21.648185	-32.481575	
21.456653	-32.077084	
21.039042	-32.443264	
21.121660	-32.244687	
21.111437	-32.409187	
19.706159	-32.699568	
19.666611	-32.875546	
19.318334	-33.210367	
18.514506	-33.132735	
18.782316	-33.833429	
18.268897	-33.844038	
17.939677	-34.088509	
18.193395	-34.448788	
17.766169	-34.724898	
17.094030	-35.062273	
17.331354	-35.040207	
16.734705	-35.083099	
16.450506	-35.516368	
16.438952	-36.582090	
15.963689	-36.496966	
15.988896	-36.774786	
15.815635	-37.515284	
15.764380	-37.675386	
15.710269	-37.800729	
16.254834	-38.675140	
15.829530	-38.778729	
15.405399	-38.881206	
15.809062	-39.575294	
15.767332	-39.617669	
15.819411	-40.186040	
15.580658	-40.915888	
15.214730	-40.657576	
15.874947	-41.426926	
15.888322	-42.278241	
15.588871	-42.473088	
16.577311	-42.911052	
16.057570	-43.662786	
16.575715	-43.355073	
16.201694	-43.599747	
17.126987	-43.854685	
16.838707	-44.187781	
16.991192	-44.507098	
17.651919	-45.175332	
17.587463	-45.566403	
18.443786	-45.412287	
18.772168	-45.969240	
18.559379	-45.983226	
19.580422	-46.426315	
18.981659	-46.539956	
19.244819	-46.348760	
19.457663	-47.033988	
19.821476	-47.776823	
20.681326	-47.279736	
20.799118	-47.238641	
21.525000	-47.068152	
21.767511	-47.591909	
21.869155	-47.571394	
22.311681	-47.463679	
22.576743	-47.469807	
23.286331	-47.341009	
23.541635	-47.929877	
24.250678	-47.475386	
23.481442	-47.770371	
25.323595	-47.501691	
24.818747	-47.059728	
25.781070	-47.501221	
25.346439	-46.769691	
26.466319	-47.103847	
26.263241	-47.108197	
27.676638	-46.555451	
27.325175	-46.870388	
27.674041	-46.497993	
27.724741	-46.241280	
28.155967	-46.159387	
28.575637	-45.453246	
28.854763	-45.080410	
29.063740	-45.287594	
28.969352	-44.558929	
29.256848	-44.793182	
29.960380	-43.998573	
30.165714	-44.091702	
29.974065	-43.752585	
30.918419	-42.831608	
30.561608	-42.908660	
31.130121	-42.772755	
30.600225	-42.035189	
31.389601	-41.971446	
31.066786	-41.844012	
31.247185	-41.002767	
30.710304	-41.040302	
31.141064	-40.176449	
31.684130	-40.588570	
17.439588	-29.297412	
20.621512	-21.647556	
20.727517	-44.518966	
23.947020	-39.312891	
14.095320	-36.559915	
24.397539	-29.629205	
24.647678	-38.428954	
17.894796	-40.998432	
50.710907	-36.473003	
32.393803	-50.064368	
30.397232	-37.991602	
23.426401	-43.065595	
9.063713	-52.855076	
16.752247	-44.573080	
18.722331	-42.127395	
25.252359	-40.642867	
17.139997	-44.638078	
25.006853	-34.703185	
29.493102	-38.641934	
20.863114	-49.570909	
13.583124	-50.248289	
24.471209	-33.477721	
26.191298	-35.001796	
12.454456	-45.975370	
32.516607	-47.506042	
23.007139	-41.824159	
17.988613	-40.834468	
19.806354	-39.380599	
30.356185	-28.389176	
23.323855	-28.931747	
22.345523	-45.446270	
18.219890	-33.974101	
25.637558	-32.955635	
15.413760	-33.194421	
24.878515	-35.047001	
49.397366	-36.392232	
22.765271	-42.482489	
18.557634	-44.838115	
29.475207	-37.722306	
17.759924	-35.006239	
18.566012	-34.819346	
21.432618	-51.281118	
22.328899	-43.302969	
24.998905	-36.310579	
27.134688	-39.906169	
24.100752	-42.646492	
16.390824	-41.648558	
20.761699	-46.689494	
21.134315	-31.676335	
21.017262	-41.780779
